repo_owner,repo_name,issue_number,title,body_length,num_labels,created_at,closed_at,num_comments,has_gfi_label,days_open,resolver,resolver_commit_count,is_newcomer_resolver,resolution_method,confidence_score
microsoft,vscode,132432,"Bracket pairs should not be colorized in .txt files or any other non-programming language related files",119,7,2021-09-06T08:27:29Z,2021-09-07T12:04:58Z,7,1,1,Suven-p,1,1,pr,high
microsoft,vscode,131956,"add `ctrl+i` and `Cmd+i` to toggleSuggestionDetails",901,8,2021-08-31T05:57:15Z,2021-09-06T06:37:19Z,0,1,6,heartacker,2,1,pr,high
microsoft,vscode,131537,"Test nodes with all skipped children do not show as skipped",1686,4,2021-08-24T16:12:07Z,2021-08-31T23:49:56Z,11,1,7,connor4312,668,0,commit,medium
microsoft,vscode,90903,"Terminal's selection is wrong visually after resizing terminal",437,6,2020-02-18T17:08:41Z,2021-09-01T23:14:45Z,8,1,561,,,,,
microsoft,vscode,131693,"[Bug] Markdown links display incorrectly when used with backticks",1415,4,2021-08-26T06:29:37Z,2021-08-30T22:49:05Z,13,1,4,mjbvz,6286,0,commit,medium
microsoft,vscode,130503,"typo in status bar: pluralize ""info"" -> ""infos""",1804,5,2021-08-10T17:09:23Z,2021-08-23T12:05:01Z,6,1,12,unknown,0,1,pr,high
microsoft,vscode,130990,"Add terminal keybinding for cmd+. -> ctrl+c to match Terminal.app",227,6,2021-08-17T12:03:53Z,2021-08-17T18:13:42Z,3,1,0,jihoon-ernesto,1,1,pr,high
microsoft,vscode,130786,"Customization of Peek Box Height for Running Tests",923,6,2021-08-13T18:05:47Z,2021-08-13T23:26:39Z,0,1,0,connor4312,656,0,commit,medium
microsoft,vscode,130541,"Testing API to support navigation to a specific line for non-test item",1145,5,2021-08-11T04:02:13Z,2021-08-13T23:26:56Z,3,1,2,,,,,
microsoft,vscode,129492,"[Test UI] Considering switching the color of the test message view",682,6,2021-07-27T08:01:09Z,2021-08-13T23:26:39Z,5,1,17,connor4312,656,0,commit,medium
microsoft,vscode,129153,"Search Editor still has 10000 line limit when search.maxResults is set to a value larger than 10000",1281,6,2021-07-22T07:45:15Z,2021-08-13T18:55:47Z,9,1,22,vlwkaos,1,1,pr,high
microsoft,vscode,124382,"Quick pick vertical alignment is off",218,6,2021-05-21T17:15:58Z,2021-08-12T20:31:38Z,12,1,83,franzvill,1,1,pr,high
microsoft,vscode,102261,"List: Provide `list.mouseWheelScrollSensitivity` setting",576,7,2020-07-12T03:10:34Z,2021-07-16T09:40:25Z,16,1,369,tbeeck,6,0,pr,high
microsoft,vscode,124541,"modifying ""files to include"" in search editor does not update scroll position correctly",2578,5,2021-05-25T02:51:51Z,2021-07-15T19:14:08Z,3,1,51,,,,,
microsoft,vscode,126657,"Custom hover should hide when typing",180,5,2021-06-18T08:33:05Z,2021-07-13T19:12:44Z,2,1,25,usjpin,1,1,pr,high
microsoft,vscode,125451,"Debugging node app pauses unexpectedly when a Worker is created",3284,5,2021-06-03T22:20:31Z,2021-07-07T22:28:55Z,5,1,34,connor4312,574,0,commit,medium
microsoft,vscode,125092,"[FR] Copy Command Title",779,6,2021-06-01T13:36:22Z,2021-07-06T14:07:03Z,7,1,35,timfenney,0,1,pr,high
microsoft,vscode,127431,"Rich hover focus outline shows under status bar hovers",243,5,2021-06-29T11:23:41Z,2021-06-30T12:07:19Z,1,1,1,jeanp413,177,0,pr,high
microsoft,vscode,115291,"bogus terminal title: `0.0.0.0:3000) [rails_sample_app]`",639,6,2021-01-28T08:32:00Z,2021-02-02T22:24:31Z,7,1,5,meganrogge,48,0,pr,high
microsoft,vscode,119261,"Cannot search/filter by snippet description in the Command Palette/Insert Snippet",1675,6,2021-03-18T15:55:38Z,2021-03-19T11:53:09Z,2,1,0,gjsjohnmurray,49,0,pr,high
microsoft,vscode,113750,"vscode does not run npm script names with whitespaces",1603,6,2021-01-04T11:38:56Z,2021-01-18T11:02:54Z,3,1,13,jonamat,1,1,pr,high
microsoft,vscode,125282,"Create setting to disable terminal hovers",142,9,2021-06-02T13:25:28Z,2021-06-07T21:44:19Z,2,1,5,nrayburn-tech,5,0,pr,high
microsoft,vscode,125260,"locate file:$line:$col in IntegratedTerminal",1694,5,2021-06-02T10:49:55Z,2021-06-07T21:48:32Z,7,1,5,mghalayini,1,1,pr,high
microsoft,vscode,123189,"Rename debug terminals if a second `runInTerminal` request comes in with a different name",608,6,2021-05-06T19:51:53Z,2021-06-07T14:10:59Z,6,1,31,danielgary,4,0,pr,high
microsoft,vscode,122402,"Terminal tabs: cannot shift click into tabs",233,6,2021-04-27T16:57:27Z,2021-05-31T09:49:26Z,7,1,33,joaomoreno,8043,0,commit,medium
microsoft,vscode,124419,"Markdown preview nested lists shouldn't have bottom margin",416,7,2021-05-22T10:43:54Z,2021-05-26T16:05:36Z,3,1,4,Ashray123,1,1,pr,high
microsoft,vscode,123493,"Suggest switching off TSServer Trace Logs if left on for a long time",1376,8,2021-05-10T18:15:08Z,2021-05-26T20:23:12Z,4,1,16,nrayburn-tech,4,0,pr,high
microsoft,vscode,124190,"Incorrect spacing after table, before next heading in Markdown Preview",2321,6,2021-05-19T15:58:18Z,2021-05-24T19:14:02Z,4,1,5,inidaname,1,1,pr,high
microsoft,vscode,122348,"Do not show tab list if only one terminal tab with multiple terminals",414,7,2021-04-27T14:01:30Z,2021-05-24T10:52:25Z,3,1,26,nrayburn-tech,3,0,pr,high
microsoft,vscode,123772,"Incorrect links in file vscode.d.ts (API reference)",1299,3,2021-05-13T11:02:40Z,2021-05-21T17:02:48Z,4,1,8,mzainuddin51,1,1,pr,high
microsoft,vscode,81537,"Show keyboard shortcuts inside integrated terminal in Screencast Mode",496,6,2019-09-27T08:23:31Z,2021-05-18T12:21:16Z,17,1,599,,,,,
microsoft,vscode,121521,"Tree View welcome content doesn't use hover link color",304,6,2021-04-16T23:01:58Z,2021-05-17T07:47:16Z,0,1,30,sangxxh,4,0,pr,high
microsoft,vscode,96715,"Resolve relative paths in terminal link handler",358,8,2020-04-30T17:01:40Z,2021-05-14T17:55:33Z,5,1,379,vibhavsarraf,0,1,pr,high
microsoft,vscode,110901,"Emmet Expand Abbreviation should support expanding selection only",1316,3,2020-11-19T00:29:16Z,2021-05-06T02:35:01Z,11,1,168,,,,,
microsoft,vscode,109216,"External terminal not logging Electron logs",984,3,2020-10-23T08:05:43Z,2021-05-04T19:09:21Z,8,1,193,,,,,
microsoft,vscode,381,"Should allow adjusting font weight",1035,3,2015-11-20T21:17:12Z,2016-08-18T06:20:47Z,31,1,271,ramamurthynagaraj,0,1,pr,medium
microsoft,vscode,80674,"Workspace shell permissions are not remembered in multi-root workspaces",921,5,2019-09-10T23:54:22Z,2021-05-04T17:50:34Z,23,1,601,,,,,
microsoft,vscode,121169,"M1 VSCode binary can be run on iOS?",1817,1,2021-04-13T09:44:22Z,2021-04-15T19:36:39Z,4,1,2,,,,,
microsoft,vscode,115791,"Keep previous position when returning to the ""Release Notes: ..."" tab.",706,4,2021-02-04T19:56:10Z,2021-04-05T19:26:53Z,4,1,59,,,,,
microsoft,vscode,107578,"Emmet suggests input:Nan when input. is typed",2042,5,2020-09-28T11:35:34Z,2021-04-05T16:11:31Z,9,1,189,aliasliao,1,1,pr,high
microsoft,vscode,120203,"Emmet suggestion fails to show when user writes self-closing abbreviation",560,7,2021-03-30T20:55:32Z,2021-04-01T15:11:15Z,7,1,1,sangxxh,3,0,pr,high
microsoft,vscode,107328,"Request: Typographer option in Markdown preview",948,7,2020-09-23T21:21:17Z,2021-03-29T21:18:59Z,3,1,186,william-des,2,1,pr,high
microsoft,vscode,119123,"Preserve case find replace appears broken",1510,6,2021-03-16T19:35:12Z,2021-03-23T15:50:37Z,2,1,6,william-des,1,1,pr,high
microsoft,vscode,118138,"""Git: Delete Branch..."" should be on the Source Control context menu",902,6,2021-03-04T21:30:03Z,2021-03-19T22:43:27Z,6,1,15,0xfffffff0075e2040,2,1,pr,high
microsoft,vscode,117939,"Extension READMEs do not support 'width' and 'height' attributes",1689,6,2021-03-02T01:59:27Z,2021-03-02T16:47:56Z,1,1,0,sangxxh,2,1,pr,high
microsoft,vscode,74505,"Emmet built-in plugin cheats starting with @ expand only inside blocks",772,6,2019-05-29T01:47:42Z,2021-03-01T22:06:35Z,7,1,642,rzhao271,58,0,pr,high
microsoft,vscode,89746,"PascalCase-naming doesn't work with Emmet completion in JSX",830,8,2020-01-30T21:53:27Z,2021-02-22T17:12:30Z,3,1,388,aliasliao,0,1,pr,high
microsoft,vscode,115812,"links in Markdown preview no longer work",4015,6,2021-02-05T01:21:57Z,2021-02-19T03:07:23Z,7,1,14,habibkarim,5,0,pr,high
microsoft,vscode,72594,"Emmet: Support css.color.short setting",69,7,2019-04-19T05:09:50Z,2021-02-18T16:54:36Z,5,1,671,lancewl,1,1,pr,high
microsoft,vscode,110251,"Implement output.reverseAttributes for emmet snippets",3184,8,2020-11-09T18:15:32Z,2021-02-12T20:54:58Z,4,1,95,jeanp413,146,0,pr,high
microsoft,vscode,114923,"HTML figcaption tag should be suggested when using the full word instead of only ""figc""",1397,5,2021-01-25T16:28:14Z,2021-02-12T20:22:40Z,6,1,18,AnuBhar,0,1,pr,medium
microsoft,vscode,65464,"Emmet CSS # character",435,4,2018-12-20T08:56:59Z,2021-02-09T22:32:12Z,11,1,782,jeanp413,145,0,pr,high
microsoft,vscode,115946,"Emmet plain text with repeat doesn't expand",321,5,2021-02-05T23:22:17Z,2021-02-08T16:00:52Z,1,1,2,shskwmt,12,0,pr,high
microsoft,vscode,114264,"Save As Type dialog is not sorted alphabetically",1263,5,2021-01-13T10:43:25Z,2021-01-29T07:06:43Z,8,1,15,sangxxh,1,1,pr,high
microsoft,vscode,99072,"Include terminal name in terminal textarea title",234,7,2020-06-02T12:02:46Z,2021-01-19T16:18:34Z,17,1,231,tabaddor,1,1,pr,high
microsoft,vscode,101155,"ctrl-click in terminal doesn't handle trailing ':' in file:line:col: links",2492,7,2020-06-26T18:28:21Z,2020-09-09T13:29:47Z,7,1,74,Abhijith-S-D,0,1,pr,high
microsoft,vscode,111751,"Inconsistent markdown formatting for email",1851,5,2020-12-02T16:13:12Z,2020-12-04T00:39:45Z,1,1,1,hunghw,2,1,pr,high
microsoft,vscode,96409,"Trackpad: Tab switch on mouse scroll: horizontal scrolling sensitivity too high",404,10,2020-04-28T13:33:50Z,2020-12-08T15:16:49Z,12,1,224,Andre-Fonteles,1,1,pr,high
microsoft,vscode,96264,"Option to disable creation of a branch when a remote tracking branch is selected",700,8,2020-04-27T14:06:10Z,2020-12-04T10:43:44Z,8,1,220,joaomoreno,7614,0,commit,medium
microsoft,vscode,106907,"when stashing, use commit message if populated",532,7,2020-09-17T02:13:49Z,2020-12-01T13:14:15Z,7,1,75,dfireBird,3,0,pr,high
microsoft,vscode,111324,"Using the feedback tweet UI to tweet ""sad"" feedback results in an incorrect query parameter ",1116,6,2020-11-25T20:36:43Z,2020-11-26T08:33:04Z,5,1,0,Pikachu920,1,1,pr,high
microsoft,vscode,100899,"Show message when trying to assign an existing key chord as keybinding",1006,5,2020-06-24T02:52:27Z,2020-11-16T17:59:21Z,2,1,145,,,,,
microsoft,vscode,57071,"User installer displays blocky / corrupted VScode logo",321,5,2018-08-23T09:07:27Z,2020-11-11T15:42:50Z,4,1,811,,,,,
microsoft,vscode,104945,"Git: `Save All & Commit` with unsaved files stages everything",1261,6,2020-08-18T18:32:03Z,2020-11-10T10:22:22Z,3,1,83,joaomoreno,7514,0,commit,medium
microsoft,vscode,97472,"Git Pull From, when git.fetchOnPull=true, does nothing",2767,6,2020-05-11T07:36:39Z,2020-11-09T15:20:28Z,9,1,182,mdasifhasan,2,1,pr,high
microsoft,vscode,107753,"Unable to create empty git commit if there are any changed files",436,6,2020-09-29T22:49:49Z,2020-11-10T11:02:24Z,7,1,41,hunghw,2,1,pr,high
microsoft,vscode,107689,"SCM commit message should have it's own whitespace color or be configurable not to highlight whitespace",1883,6,2020-09-29T12:32:27Z,2020-11-10T08:50:14Z,4,1,41,rupran,1,1,pr,high
microsoft,vscode,103281,"Synchronize Changes doesn't push git tags",965,8,2020-07-24T21:16:00Z,2020-11-09T15:08:29Z,5,1,107,jmannanc,4,0,pr,high
microsoft,vscode,98945,"Watch `.git/info/exclude` for changes and re-run `git status`",1861,4,2020-06-01T09:26:25Z,2020-11-09T15:22:22Z,5,1,161,,,,,
microsoft,vscode,109799,"Git: Support `Git: Push Tags` command",818,8,2020-11-01T04:39:11Z,2020-11-09T15:00:45Z,11,1,8,stdavis,1,1,pr,high
microsoft,vscode,94711,"Git: Offer to show the entire git commit output, when it fails",3750,8,2020-04-08T19:25:14Z,2020-11-05T15:48:30Z,8,1,210,diminutivesloop,1,1,pr,high
microsoft,vscode,93320,"Drop stash should ask for comfimation",726,7,2020-03-24T18:15:03Z,2020-11-05T14:20:37Z,2,1,225,dormesica,2,1,pr,high
microsoft,vscode,92146,"[Git Extension] ApiRepositoryState.refs seem to contain a wrong commit hash",954,6,2020-03-06T09:49:34Z,2020-11-06T11:00:43Z,5,1,245,ole1986,0,1,pr,medium
microsoft,vscode,95599,"Add option to disable ""quick diff"" pop-up window",529,8,2020-04-18T14:37:23Z,2020-11-06T10:31:47Z,3,1,201,joaomoreno,7491,0,commit,medium
microsoft,vscode,93300,"Git: After cloning and no folder is open, add option to open the folder automatically.",554,8,2020-03-24T11:21:42Z,2020-11-05T15:02:17Z,8,1,226,jpiskiewicz,6,0,pr,high
microsoft,vscode,92034,"Git: After adding remote, run fetch",1945,8,2020-03-04T21:57:01Z,2020-11-05T15:03:23Z,4,1,245,joaomoreno,7486,0,commit,medium
microsoft,vscode,86813,"Add setting to make Git: Fetch (Prune) default behaviour for Git Fetch And Pull",919,8,2019-12-12T11:13:20Z,2020-11-04T14:44:02Z,3,1,328,LarssonOliver,2,1,pr,high
microsoft,vscode,108381,"Git: Support recursive git clone",485,8,2020-10-09T11:34:21Z,2020-10-22T19:12:50Z,7,1,13,baylesj,1,1,pr,high
microsoft,vscode,99129,"Theme Color : Git : Staged",473,8,2020-06-02T16:00:11Z,2020-09-28T14:34:01Z,7,1,117,mwood77,1,1,pr,high
microsoft,vscode,79340,"Help webview extensions add a Content Security Policy",3778,3,2019-08-16T23:24:26Z,2020-10-03T01:24:32Z,21,1,413,utsavm9,1,1,pr,medium
microsoft,vscode,48403,"The ""Local image"" preview fails to render on Windows when both files are in the same directory on:  a \\ based network share; the root of a drive",2522,5,2018-04-23T13:28:58Z,2020-10-14T07:52:55Z,5,1,904,lmcarreiro,1,1,pr,high
microsoft,vscode,90834,"Document that registerTextEditorCommand does not work with asyncrhonous operations",841,5,2020-02-17T15:57:39Z,2020-10-15T14:00:24Z,4,1,240,jrieken,7150,0,commit,medium
microsoft,vscode,103816,"Replace panel: allow to validate using keyboard any time, no only when replace string is active",995,4,2020-08-03T08:12:30Z,2020-10-07T02:30:18Z,9,1,64,,,,,
microsoft,vscode,107471,"Markdown footnote is underlined and gives right-click option to `Execute command`",425,3,2020-09-25T17:54:50Z,2020-10-08T06:38:18Z,6,1,12,mmacoveiciuc,1,1,pr,high
microsoft,vscode,107588,"Control Exclude checkbox in search from extension",405,6,2020-09-28T13:16:50Z,2020-10-03T21:49:29Z,8,1,5,dhairyanadapara,1,1,pr,high
microsoft,vscode,108286,"Search in the search editor windows does not respect the modified sort field",932,6,2020-10-08T06:33:41Z,2020-10-14T17:31:57Z,14,1,6,jeanp413,135,0,pr,high
microsoft,vscode,108222,"Debugger does not work when running Node.js on an unsupported operating system",1337,6,2020-10-07T02:48:29Z,2020-10-07T15:09:52Z,18,1,0,hp8wvvvgnj6asjm7,0,1,pr,high
microsoft,vscode,91742,"Repository selector in status bar - Versioncontrol",479,5,2020-02-28T09:54:30Z,2020-11-06T09:57:19Z,8,1,252,,,,,
microsoft,vscode,106533,"Creating a git tag with no message should not set a message",792,6,2020-09-12T06:50:23Z,2020-09-16T08:22:20Z,2,1,4,MoQ93,1,1,pr,high
microsoft,vscode,85734,"Support multiple values for the git.path setting",927,8,2019-11-28T01:15:03Z,2020-09-10T13:02:38Z,7,1,287,whizsid,1,1,pr,high
microsoft,vscode,105881,"Support --no-verify variant of commit",396,8,2020-09-01T21:10:18Z,2020-09-10T09:14:29Z,7,1,8,vpukhanov,2,1,pr,high
microsoft,vscode,100517,"Helper tool popup is not informative",768,5,2020-06-18T18:03:10Z,2020-08-22T02:24:46Z,10,1,64,,,,,
microsoft,vscode,76591,"Font display broken in Extensions detail view after upgrade to 1.36",958,6,2019-07-04T10:43:06Z,2020-08-19T11:23:29Z,10,1,412,,,,,
microsoft,vscode,104219,"I can't find the documentation about the codeActionsOnSave feature ",953,3,2020-08-07T05:29:58Z,2020-08-14T22:48:54Z,9,1,7,gunadhya,0,1,pr,high
microsoft,vscode,102718,"No loading indicator when formatting a document",802,6,2020-07-16T17:47:55Z,2020-08-11T08:25:21Z,4,1,25,cyyyu,4,0,pr,high
microsoft,vscode,104178,"""JavaScript > Suggest : Auto Imports"" setting description looks incorrect",526,5,2020-08-06T15:24:18Z,2020-08-11T03:45:51Z,9,1,4,,,,,
microsoft,vscode,90732,"Outline view is missing the keyboard command to just move the editor to the current a symbol",598,8,2020-02-15T00:19:53Z,2020-07-01T08:04:16Z,8,1,137,lambainsaan,2,1,pr,high
microsoft,vscode,101078,"Support for using .git/SQUASH_MSG in Git commit message box",870,8,2020-06-26T01:28:52Z,2020-07-01T07:37:36Z,10,1,5,daniel-j-davis,0,1,pr,high
microsoft,vscode,95387,"Linux starting script fails",1106,7,2020-04-15T22:24:33Z,2020-06-11T11:46:47Z,2,1,56,9at8,4,0,pr,high
microsoft,vscode,99595,"Reveal in File Explorer in git",551,4,2020-06-08T06:43:02Z,2020-06-10T13:21:43Z,6,1,2,,,,,
microsoft,vscode,95743,"pullFrom does not work with fetchOnPull enabled",1239,4,2020-04-21T05:17:59Z,2020-06-03T06:35:24Z,7,1,43,,,,,
microsoft,vscode,96640,"Source Control stages Merge Changes when trying to stage all Changes",1801,5,2020-04-29T20:39:14Z,2020-05-27T13:38:31Z,4,1,27,pfongkye,1,1,pr,high
microsoft,vscode,98395,"JSON tooltip spelling wrong -powershell.json user snippets file",894,4,2020-05-22T20:24:16Z,2020-05-26T06:48:53Z,0,1,3,pkathro,1,1,pr,high
microsoft,vscode,92279,"Change type of the scm.diffDecorations setting to Array.",139,3,2020-03-09T16:56:49Z,2020-05-09T02:24:06Z,5,1,60,,,,,
microsoft,vscode,94439,"SearchEditor: Add command to focus queryEditorWidget",975,6,2020-04-04T13:17:33Z,2020-04-30T12:48:33Z,11,1,25,kdnk,1,1,pr,high
microsoft,vscode,96181,"Focus terminal after dragging a folder from explorer to terminal",1489,5,2020-04-26T10:22:54Z,2020-04-27T16:11:15Z,3,1,1,ChrisPapp,6,0,pr,high
microsoft,vscode,94285,"Don't save all ""dirty editors"" when a task is executed",1718,5,2020-04-02T13:52:55Z,2020-04-23T15:43:33Z,5,1,21,cumbreras,0,1,pr,high
microsoft,vscode,90734,"Windows Terminal as external terminal does not launch in the workspace directory",1440,6,2020-02-15T00:53:27Z,2020-04-05T23:55:57Z,4,1,50,MonoLizard,1,1,pr,high
microsoft,vscode,92785,"Wrong title for the button that scrolls to the top",544,5,2020-03-16T14:13:58Z,2020-03-23T19:27:42Z,5,1,7,,,,,
microsoft,vscode,90415,"Run Active File in Terminal menu should insert quotes for CMD",2376,5,2020-02-11T04:29:50Z,2020-02-19T14:50:59Z,11,1,8,dormesica,1,1,pr,high
microsoft,vscode,88294,"Git Extension: Commit interface should provide date and author name",415,5,2020-01-08T15:44:25Z,2020-02-18T09:04:11Z,9,1,40,zjysdhr,5,0,pr,high
microsoft,vscode,90589,"Expand selection in words with underscores is inconsistent",2230,5,2020-02-13T12:01:05Z,2020-02-17T16:05:09Z,1,1,4,vhpgomes,0,1,pr,high
microsoft,vscode,70464,"outline view (markdown) does not work if yaml frontmatter ends in ""...""",1625,5,2019-03-14T09:31:10Z,2020-02-10T22:45:14Z,7,1,333,unknown,0,1,pr,high
microsoft,vscode,86482,"Move cursor with Alt+Click in Terminal has issues with wrapped lines",936,5,2019-12-06T15:35:40Z,2020-02-07T16:41:55Z,3,1,63,,,,,
microsoft,vscode,84983,"Allow friendly name for task input pickString options",232,6,2019-11-17T06:01:41Z,2020-01-24T11:22:18Z,3,1,68,LarssonOliver,1,1,pr,high
microsoft,vscode,88125,"Unexpected tab order for buttons in marker navigation widget",1622,4,2020-01-03T12:15:12Z,2020-01-07T08:18:17Z,0,1,3,jzyrobert,12,0,pr,high
microsoft,vscode,87456,"Configuration to increase the terminal cursor width",339,4,2019-12-20T17:35:51Z,2019-12-31T20:16:55Z,2,1,11,BuraChuhadar,11,0,pr,high
microsoft,vscode,86722,"Provide Editor Font Size with `px` unit to Webviews",587,4,2019-12-11T07:45:39Z,2019-12-11T23:41:55Z,2,1,0,mjbvz,4599,0,commit,medium
microsoft,vscode,85158,"```git.ignoredRepositories``` does not support case insensitive file systems",856,5,2019-11-19T22:24:08Z,2019-11-28T12:42:00Z,2,1,8,joaomoreno,6586,0,commit,medium
microsoft,vscode,76892,"Add support of relative paths for ```git.ignoredRepositories``` ",542,7,2019-07-08T15:11:09Z,2019-11-29T15:14:46Z,9,1,144,Wowol,3,0,pr,high
microsoft,vscode,82105,"`workbench.action.terminal.rename` should accept name as an argument",503,4,2019-10-08T13:49:23Z,2019-11-25T15:33:10Z,15,1,48,petevdp,8,0,pr,high
